X;Y;REGION
343153.8;7638270.9;1
343133.5;7638258.9;1
343138;7638245.2;1
343130.8;7638241.1;1
343115.7;7638252.2;1
343093.7;7638258.1;1
343077.7;7638255.2;1
343058.4;7638231.7;1
343047.7;7638228.2;1
343026.1;7638238.7;1
343016.5;7638236.5;1
343013.4;7638219.9;1
343005.1;7638217.3;1
342991.5;7638213;1
342979.4;7638217.2;1
342977.6;7638223.1;1
342961.1;7638225.8;1
342943.2;7638210.6;1
342925;7638189;1
342928.6;7638174.7;1
342931.3;7638165.3;1
342923.1;7638160.2;1
342921.8;7638153.9;1
342936.7;7638145.6;1
342935.1;7638144.1;1
342929.3;7638144.4;1
342919.2;7638142.7;1
342934;7638137.3;1
342931.7;7638130.7;1
342923;7638132.3;1
342909.9;7638133.8;1
342904.1;7638135.3;1
342895.7;7638136.2;1
342887.4;7638138.9;1
342877;7638139.3;1
342866.3;7638138.9;1
342861.8;7638139.7;1
342857.2;7638137.9;1
342855.7;7638138.4;1
342852.9;7638131.2;1
342842.3;7638125.8;1
342825.7;7638136.3;1
342819.5;7638145.4;1
342805.2;7638160.3;1
342789.5;7638157.9;1
342783.8;7638161;1
342783.1;7638167.6;1
342782.6;7638171.2;1
342789.1;7638171;1
342793.7;7638178.7;1
342792.1;7638187.1;1
342791.2;7638189.7;1
342784.9;7638192.7;1
342786.8;7638195.9;1
342796;7638195;1
342797.1;7638202.2;1
342795.4;7638207.9;1
342800.3;7638207.6;1
342803.6;7638206.4;1
342809.6;7638203.3;1
342812;7638207.9;1
342804.7;7638218.1;1
342796.9;7638218.1;1
342792.5;7638222.4;1
342788.9;7638229;1
342791;7638230.9;1
342794.9;7638231;1
342798;7638229.1;1
342799.4;7638229.1;1
342800.9;7638231.4;1
342798.3;7638233.7;1
342793;7638243.4;1
342782;7638248.6;1
342776.8;7638245.1;1
342773.2;7638237.1;1
342775.7;7638234.4;1
342772.8;7638229.6;1
342762.1;7638225.1;1
342752.1;7638213.4;1
342749.4;7638217.5;1
342755.2;7638223;1
342757.8;7638223;1
342759;7638225.9;1
342759.7;7638232.7;1
342758.5;7638237.3;1
342759.4;7638241.7;1
342760.4;7638252;1
342765.2;7638259.8;1
342767.9;7638267.1;1
342770.1;7638276.9;1
342773.4;7638284.6;1
342775.5;7638289.7;1
342780.2;7638303.3;1
342778;7638325.6;1
342774.8;7638340.3;1
342771.7;7638347.3;1
342763.9;7638357.9;1
342743.6;7638375.6;1
342737.8;7638381.8;1
342733.6;7638381.3;1
342731.6;7638382.2;1
342728.1;7638385.1;1
342727;7638387.6;1
342729.6;7638387.9;1
342730.4;7638390.7;1
342729;7638393.1;1
342726.6;7638398.3;1
342729.2;7638404.8;1
342730.9;7638410.8;1
342731.3;7638413.2;1
342730.6;7638415.1;1
342715.2;7638426.8;1
342703.2;7638429.5;1
342700.2;7638433.1;1
342699.3;7638435.7;1
342697.8;7638440.4;1
342693.3;7638444.1;1
342688.8;7638449.1;1
342688.7;7638454.4;1
342697.5;7638464.6;1
342680.8;7638474.7;1
342678.7;7638475;1
342671.3;7638467.1;1
342666.3;7638466.2;1
342661.7;7638467.9;1
342657.2;7638469.6;1
342650.9;7638473.2;1
342641.9;7638478.6;1
342634.3;7638485.2;1
342629.5;7638490.4;1
342624.4;7638492.8;1
342612.6;7638492.4;1
342604.7;7638486.1;1
342598.2;7638482.8;1
342596;7638485.2;1
342593;7638489.2;1
342587.3;7638491.9;1
342579.1;7638491.6;1
342568;7638494.9;1
342558.3;7638500;1
342550.4;7638499.7;1
342549.5;7638502.7;1
342553.2;7638508.9;1
342554.5;7638513.3;1
342558;7638519.2;1
342557.8;7638524.4;1
342555.8;7638528.5;1
342551.8;7638533.2;1
342550.5;7638541.9;1
342545.7;7638552.7;1
342546.8;7638557.5;1
342539.1;7638571.2;1
342531.5;7638591.5;1
342532.8;7638605;1
342533.3;7638608.6;1
342529;7638612.8;1
342503.7;7638620.1;1
342488.6;7638623.1;1
342479.6;7638629.1;1
342469.9;7638639.1;1
342462.7;7638643.6;1
342457.3;7638641.5;1
342452.9;7638632.7;1
342439.4;7638632.3;1
342430.2;7638639.4;1
342406.3;7638650.8;1
342404.7;7638656.1;1
342402.1;7638651.6;1
342393.5;7638644.8;1
342361.2;7638627.1;1
342307.8;7638589.2;1
342297.4;7638585.2;1
342292;7638580.4;1
342273.1;7638563.5;1
342263.9;7638557.9;1
342253;7638554.3;1
342241.4;7638556.3;1
342238.2;7638562.3;1
342247.2;7638573.2;1
342247.4;7638582.5;1
342247.4;7638593.2;1
342250.8;7638612.8;1
342262.7;7638621.6;1
342271.5;7638629.6;1
342293.6;7638616.8;1
342302;7638620.6;1
342315.2;7638627.1;1
342326.7;7638633.1;1
342339.3;7638639.4;1
342344.5;7638645;1
342393.9;7638674.1;1
342399.7;7638686.3;1
342402.4;7638693.8;1
342405.4;7638694.2;1
342410.8;7638694;1
342413.9;7638697.6;1
342417.1;7638703.9;1
342418.3;7638712.4;1
342417.9;7638721;1
342415.8;7638729.4;1
342413.3;7638737.6;1
342412.3;7638742.3;1
342408.7;7638748.3;1
342407.3;7638754.2;1
342410.8;7638757.7;1
342412.9;7638762.3;1
342413.3;7638766.1;1
342414.6;7638770.9;1
342413.8;7638786.3;1
342415.5;7638814.3;1
342415;7638827.8;1
342411.6;7638842.9;1
342408.9;7638855.4;1
342399.9;7638873.6;1
342384.2;7638897.3;1
342380.7;7638904;1
342376.3;7638910.9;1
342369;7638919.2;1
342358.1;7638927;1
342349.1;7638935.8;1
342340.9;7638948.1;1
342334.6;7638955.9;1
342321.3;7638966.1;1
342309;7638973.2;1
342297.1;7638980.3;1
342291.2;7638982.4;1
342286.6;7638985.6;1
342282.2;7638987.2;1
342274.3;7638994.2;1
342272.1;7639006;1
342271.7;7639018.7;1
342270.7;7639022.4;1
342270.5;7639024.9;1
342270.6;7639027.5;1
342270.5;7639030.1;1
342270.4;7639031.9;1
342270.9;7639033.3;1
342273.1;7639033.9;1
342274;7639034.2;1
342277.6;7639042.8;1
342277.4;7639042.9;1
342275.7;7639043.9;1
342272.6;7639045.3;1
342269.6;7639046.6;1
342266.7;7639047.7;1
342263.8;7639048.9;1
342260.8;7639050;1
342258;7639051;1
342255.1;7639052;1
342252.1;7639052.9;1
342249.2;7639053.8;1
342246.3;7639054.7;1
342243.4;7639055.5;1
342240.2;7639056.3;1
342237;7639057.1;1
342233.9;7639057.7;1
342230.8;7639058.4;1
342227.7;7639059;1
342226.5;7639058.7;1
342226.1;7639056.5;1
342225.5;7639053.4;1
342224.9;7639050.6;1
342224.8;7639049.7;1
342228.3;7639048.3;1
342218.2;7639003.8;1
342215.5;7638992.5;1
342213.9;7638985.4;1
342210.5;7638978.4;1
342204.1;7638974.7;1
342198.2;7638974.1;1
342190.7;7638977.4;1
342172.2;7638983;1
342133;7638989.1;1
342117.2;7638989.5;1
342085.8;7638989.7;1
342080.9;7638989.8;1
342080.7;7638988.7;1
342080.6;7638986.2;1
342079.8;7638984.7;1
342078.6;7638982.5;1
342077.2;7638981.2;1
342075.9;7638980.4;1
342074.8;7638980;1
342073.1;7638980;1
342071.7;7638980.5;1
342070.4;7638981.6;1
342069.7;7638982.8;1
342069.5;7638984.3;1
342070;7638985.9;1
342070.7;7638987.2;1
342070.3;7638990.9;1
342069.7;7638994.8;1
342069.2;7638998.5;1
342069;7639001;1
342068.5;7639003.5;1
342067.9;7639006.1;1
342067.5;7639008.4;1
342067;7639010.9;1
342066;7639011.8;1
342065.3;7639011.8;1
342061.6;7639012.3;1
342058.3;7639012.7;1
342053.4;7639013.2;1
342047.5;7639013.8;1
342046.4;7639013.8;1
342045.7;7639013.4;1
342031.9;7639015.3;1
342019.1;7639017.1;1
342015.3;7639017.4;1
342015;7639016;1
342008.9;7639016.6;1
342000.1;7639017.2;1
341999.8;7639013.9;1
341999.6;7639012.2;1
341984.2;7639014;1
341975.1;7639015;1
341957;7639016.8;1
341954;7639017.1;1
341948;7639017.8;1
341941.9;7639018.5;1
341935.9;7639019.1;1
341933;7639019.4;1
341926.3;7639020;1
341925.5;7639012.5;1
341925.1;7639012.2;1
341900.7;7639012.8;1
341900.8;7639010.6;1
341900.7;7639004.4;1
341899.2;7639004.4;1
341899.2;7639018.7;1
341891.3;7639017.9;1
341891.2;7639012.9;1
341891.2;7639008.4;1
341891.2;7639004;1
341866.4;7639003.4;1
341858.5;7639001.8;1
341829.9;7639001.8;1
341806.9;7639001.2;1
341778;7639001.2;1
341767.2;7639000.5;1
341765.1;7638999.1;1
341763.5;7638997.5;1
341762.5;7638994.9;1
341762.8;7638989.9;1
341764.3;7638986.7;1
341766.8;7638986.5;1
341774.4;7638985.8;1
341789.3;7638985.6;1
341804.8;7638985.8;1
341825.7;7638986.5;1
341828.3;7638986.4;1
341830.2;7638986.3;1
341832.3;7638986.3;1
341834.4;7638986.3;1
341864.1;7638987;1
341865.9;7638987.2;1
341866.7;7638982.9;1
341879.7;7638982.9;1
341882.5;7638982.2;1
341886.9;7638979.7;1
341889.6;7638974.6;1
341891.3;7638967.5;1
341891.3;7638936.4;1
341890.9;7638878.5;1
341891.1;7638852.8;1
341891.7;7638848.2;1
341895.2;7638844;1
341910.4;7638830.1;1
341911.2;7638828.7;1
341912.7;7638830.3;1
341914.2;7638829.2;1
341908.2;7638823.1;1
341904.3;7638819.7;1
341908.2;7638816.7;1
341917.6;7638825.7;1
341918.2;7638825.2;1
341916.6;7638822.7;1
341932.2;7638806.7;1
341934.8;7638805.3;1
341941.6;7638806.4;1
342003.1;7638819.6;1
342023.6;7638823.7;1
342084.1;7638835.4;1
342085.7;7638836.3;1
342079.8;7638865.3;1
342072.8;7638900.3;1
342071;7638908.9;1
342070.9;7638912;1
342071.8;7638914.6;1
342075.4;7638917.3;1
342077.9;7638916.8;1
342079.2;7638911.9;1
342084.1;7638911.9;1
342083.2;7638917.2;1
342082.1;7638920.4;1
342085.5;7638921.8;1
342086.1;7638923.4;1
342087.2;7638925.9;1
342088.4;7638927.7;1
342091.4;7638927.8;1
342093.8;7638926.8;1
342095.2;7638925;1
342096.1;7638923.6;1
342096.9;7638922;1
342098.4;7638920.5;1
342100;7638919.1;1
342101.8;7638917.8;1
342103.6;7638916.6;1
342105.3;7638915.4;1
342107;7638914.1;1
342108.9;7638913;1
342110.7;7638911.9;1
342112.5;7638910.8;1
342114.4;7638909.8;1
342116.5;7638908.7;1
342118.5;7638907.7;1
342120.3;7638906.5;1
342122.2;7638905.4;1
342124.3;7638904.2;1
342126.2;7638903.1;1
342134.7;7638898.7;1
342152.5;7638919.3;1
342158.3;7638919.7;1
342161.9;7638916.8;1
342161.8;7638911.6;1
342143.2;7638889.6;1
342151.4;7638881.6;1
342157.5;7638874.9;1
342164.1;7638866;1
342172.7;7638851.2;1
342199.1;7638862.1;1
342202.8;7638859.4;1
342203.5;7638855.9;1
342202.7;7638852.6;1
342177.1;7638840.1;1
342185;7638821.6;1
342187;7638825.5;1
342201.2;7638822.1;1
342221.1;7638816.7;1
342243.4;7638810.9;1
342246;7638805.3;1
342245;7638796.6;1
342240.3;7638790.7;1
342225.5;7638793.4;1
342206.6;7638799.6;1
342189;7638806.3;1
342182.7;7638815.2;1
342178.6;7638816.4;1
342173.4;7638826.6;1
342168.2;7638837.7;1
342163.8;7638844.5;1
342158.4;7638855;1
342149.9;7638870;1
342128.8;7638893.7;1
342121.5;7638900.3;1
342112.5;7638879.6;1
342104.3;7638871.4;1
342114.3;7638840.9;1
342116;7638833.2;1
342120;7638824;1
342129.4;7638808.6;1
342132.2;7638798.1;1
342133.2;7638786.7;1
342128.6;7638779.3;1
342118.8;7638770.4;1
342111.7;7638768.4;1
342105.1;7638769.8;1
342101.1;7638776.7;1
342101.1;7638781.5;1
342101.1;7638787.5;1
342098.1;7638793.7;1
342092.9;7638798.7;1
342088.7;7638798.7;1
342056;7638791.3;1
342027.5;7638787.7;1
341975.9;7638774.7;1
341909.3;7638760.8;1
341866.2;7638750.4;1
341859.2;7638749.6;1
341856.1;7638749.6;1
341852.9;7638752;1
341851.3;7638755.8;1
341852.1;7638760;1
341853.9;7638772.7;1
341855.5;7638785.7;1
341854.9;7638826;1
341855.7;7638861.5;1
341853.7;7638867;1
341846.7;7638867.8;1
341846.7;7638882.6;1
341849.2;7638882.8;1
341848.6;7638896.6;1
341846.7;7638896.4;1
341846.3;7638917;1
341854.4;7638917.7;1
341856.3;7638947.4;1
341847.2;7638945.9;1
341838.4;7638947.9;1
341831.7;7638949.4;1
341822.9;7638950.9;1
341808.3;7638952.4;1
341792;7638953.2;1
341780.9;7638953.8;1
341766.5;7638955.6;1
341749.9;7638957.2;1
341718.6;7638960.4;1
341694;7638959.7;1
341658.9;7638958.4;1
341640.6;7638957.7;1
341618;7638957.4;1
341597.2;7638956.7;1
341569.1;7638954.4;1
341548.3;7638951.4;1
341529.8;7638951.6;1
341520.7;7638951.7;1
341501.4;7638950.2;1
341471.3;7638946.6;1
341462.1;7638944.6;1
341439.8;7638942.6;1
341416.7;7638938.9;1
341405.4;7638938.1;1
341397.9;7638936.6;1
341388.6;7638935.1;1
341383.6;7638935.9;1
341372.1;7638936.6;1
341355.5;7638939.4;1
341348.2;7638942.4;1
341345;7638944.1;1
341336.7;7638950.7;1
341328.9;7638958.7;1
341312.8;7638965.2;1
341301.4;7638971.7;1
341285.8;7638974.8;1
341249;7638984.6;1
341231.3;7638988.6;1
341211.9;7638992;1
341189.5;7638997.2;1
341161.2;7639004.6;1
341153.9;7639004.9;1
341147;7639001.3;1
341141.1;7639001.6;1
341119.1;7639007.4;1
341115.4;7639007.6;1
341105.7;7639005.6;1
341093;7639008.8;1
341086;7639014.2;1
341062.8;7639039.2;1
341063;7639042;1
341065.7;7639045.2;1
341065.9;7639047.8;1
341059;7639047.5;1
341057.4;7639053.9;1
341052.6;7639059.3;1
341052.9;7639063.7;1
341050.2;7639065.7;1
341044.5;7639067.8;1
341037.6;7639069.4;1
341031.1;7639071.3;1
341026.8;7639072.6;1
341014.3;7639074.9;1
341004.7;7639078.7;1
340988.2;7639082.7;1
340968.6;7639088.9;1
340946.1;7639096;1
340918.5;7639107;1
340896.9;7639114;1
340880.1;7639124;1
340872.1;7639126;1
340855;7639131.3;1
340835.7;7639141.1;1
340814.4;7639152.6;1
340789.5;7639165.5;1
340766;7639181.2;1
340727.3;7639197.1;1
340708;7639204.3;1
340678.4;7639215.9;1
340648.8;7639223.1;1
340608.2;7639230.2;1
340577.9;7639232.4;1
340526.2;7639242.5;1
340489.1;7639243.2;1
340448;7639244.2;1
340380.7;7639259.7;1
340352;7639263;1
340317.1;7639274.8;1
340283.3;7639289.3;1
340264.4;7639312.2;1
340250.7;7639322.9;1
340235.6;7639337.2;1
340218.6;7639356;1
340180.7;7639377.8;1
340146.4;7639408.2;1
340104.5;7639453.6;1
340080.4;7639472.9;1
340072.9;7639479.4;1
340050.6;7639493.7;1
340025;7639517;1
340006.2;7639546.3;1
339987.4;7639588.2;1
339968.3;7639607.5;1
339949;7639631.6;1
339932.5;7639638.9;1
339921.5;7639630.1;1
339909.9;7639635.3;1
339902.6;7639645.1;1
339902.9;7639657.4;1
339902.1;7639674.2;1
339894.6;7639687.7;1
339898.9;7639702.8;1
339901.6;7639707.3;1
339923;7639716.6;1
339926.2;7639723.1;1
339912.7;7639727.4;1
339912.2;7639732.1;1
339917.4;7639732.9;1
339916.9;7639741.9;1
339899.6;7639736.4;1
339896.1;7639740.2;1
339898.9;7639746.7;1
339909.9;7639760.2;1
339899.4;7639760.7;1
339894.4;7639772;1
339903.9;7639783.8;1
339894.1;7639799.1;1
339886.6;7639820.4;1
339869.5;7639843.7;1
339841;7639885.1;1
339797.3;7639934.7;1
339782;7639945.7;1
339770.5;7639953.8;1
339752;7639963.3;1
339731.1;7639962.3;1
339719.9;7639966.6;1
339704.3;7639981.9;1
339684;7640007.4;1
339675.7;7640033.8;1
339674.7;7640065.6;1
339679.7;7640085.9;1
339685;7640095.7;1
339689.5;7640104.5;1
339705.8;7640140.1;1
339713.1;7640155.1;1
339717.1;7640176.9;1
339725.1;7640204.3;1
339726.9;7640223.6;1
339731.4;7640245.4;1
339742.7;7640255.9;1
339743.9;7640260.4;1
339754;7640291;1
339759.7;7640302.3;1
339765.7;7640321.6;1
339771;7640345.9;1
339770.5;7640364.5;1
339766.5;7640383.5;1
339754;7640405.1;1
339740.2;7640421.1;1
339725.4;7640432.9;1
339723.6;7640433.8;1
339714.6;7640438.4;1
339695.5;7640447;1
339680;7640452;1
339666;7640455.7;1
339648.4;7640462;1
339624.3;7640472.8;1
339606.8;7640479.6;1
339591.7;7640481.1;1
339574.2;7640480.1;1
339553.6;7640479.8;1
339551.1;7640482.8;1
339551.5;7640488.7;1
339552.4;7640496.7;1
339542.7;7640508.4;1
339533.8;7640519.6;1
339524;7640527.9;1
339512.6;7640538;1
339496.1;7640547.9;1
339480.8;7640554.3;1
339454.2;7640561.3;1
339443.2;7640561.5;1
339429.1;7640558.8;1
339421.5;7640554.2;1
339417.8;7640546.8;1
339412.7;7640540.7;1
339406.2;7640518.2;1
339401.7;7640511;1
339387;7640504.3;1
339384.2;7640496.6;1
339384.8;7640480.5;1
339381.8;7640472.5;1
339374.7;7640459.4;1
339371.6;7640452.3;1
339361.3;7640441.8;1
339357.9;7640434.7;1
339352.7;7640428.7;1
339346.6;7640425.3;1
339339.3;7640422.3;1
339326.1;7640412.9;1
339322.2;7640419.1;1
339328.7;7640423;1
339332.9;7640429.2;1
339335.9;7640436.7;1
339340.6;7640442.5;1
339358;7640457.8;1
339363;7640463.9;1
339361.9;7640470.9;1
339364.6;7640478.1;1
339369.2;7640483.7;1
339369.1;7640491.7;1
339370.2;7640498.9;1
339372.4;7640505.8;1
339376;7640512.1;1
339381.3;7640518;1
339392.4;7640537.5;1
339395.9;7640553.1;1
339394.5;7640560.1;1
339396.7;7640567.1;1
339392.9;7640574;1
339384.4;7640582;1
339375.7;7640590.3;1
339366.6;7640598.9;1
339351.7;7640610.6;1
339342.5;7640617.6;1
339327.6;7640629.8;1
339311.5;7640641.5;1
339300.9;7640646.8;1
339288.7;7640652.8;1
339278.4;7640660.8;1
339267.4;7640666.1;1
339259.6;7640672.6;1
339250.4;7640678.1;1
339235.1;7640687.7;1
339215.8;7640699.5;1
339200.7;7640708.5;1
339187.9;7640715.5;1
339175.4;7640720.9;1
339173.3;7640721.8;1
339165.1;7640725.8;1
339154;7640729.2;1
339139.5;7640734.2;1
339124.5;7640737.9;1
339110.3;7640741.1;1
339101.8;7640742.6;1
339090.3;7640742.9;1
339081.5;7640741.1;1
339073.1;7640740.7;1
339065.1;7640739.4;1
339055;7640738.5;1
339033.4;7640740.6;1
339018.8;7640740.8;1
339004.3;7640743.5;1
338990.2;7640745.8;1
338975.8;7640748.5;1
338966.8;7640749.7;1
338965.4;7640749.9;1
338956;7640750.5;1
338942;7640748.4;1
338937.7;7640748.6;1
338919.4;7640753.6;1
338904.6;7640757.6;1
338885.7;7640763.9;1
338873;7640767.8;1
338860.8;7640767.9;1
338848.7;7640761.1;1
338828;7640746.7;1
338808.3;7640732.1;1
338794.9;7640724.6;1
338788.1;7640721.5;1
338766.6;7640720.2;1
338743.1;7640715.9;1
338707.2;7640715.5;1
338668.5;7640719;1
338619;7640724.6;1
338592.7;7640723;1
338555.2;7640728.6;1
338537.7;7640745.8;1
338520.5;7640746;1
338502.9;7640746.2;1
338460.1;7640756.2;1
338447;7640759;1
338437.5;7640760.3;1
338428.8;7640761.9;1
338404.5;7640761.8;1
338378.8;7640761.3;1
338361;7640761;1
338348.7;7640762.8;1
338332.3;7640765.2;1
338324.7;7640766.4;1
338316.7;7640765.5;1
338309.5;7640766.3;1
338286.1;7640775;1
338274.5;7640775.5;1
338264.7;7640777.1;1
338231.1;7640783.8;1
338205.8;7640789.8;1
338174.5;7640793.9;1
338168;7640796.2;1
338146.1;7640804.1;1
338094;7640821.4;1
338040.3;7640837.5;1
337998.2;7640846.8;1
337966.6;7640850.8;1
337899.2;7640861.3;1
337854.3;7640873.3;1
337836.5;7640879.9;1
337815.2;7640887.9;1
337796.6;7640889.4;1
337780.6;7640878.1;1
337765.5;7640865.1;1
337721.7;7640858.5;1
337670.8;7640863.3;1
337613.8;7640871.1;1
337564.6;7640875.1;1
337526.6;7640884.9;1
337486;7640896.7;1
337437.8;7640906.4;1
337381.4;7640921.7;1
337366.9;7640925.2;1
337342.6;7640927.5;1
337318.2;7640930.5;1
337296.9;7640930.5;1
337238.8;7640938.3;1
337217.9;7640935;1
337199.6;7640927.7;1
337182.8;7640927;1
337157.6;7640933.2;1
337097.3;7640954.1;1
337068.5;7640965.5;1
337048.9;7640973.4;1
337018.6;7640984.9;1
336977.7;7641000.7;1
336943.4;7641013.7;1
336908.8;7641028.8;1
336884;7641041.8;1
336829.6;7641058.6;1
336807.3;7641067.6;1
336788.7;7641075.4;1
336750.1;7641085.2;1
336721.7;7641097;1
336680.6;7641119;1
336648.3;7641134;1
336640.5;7641137.8;1
336621.4;7641149.9;1
336582.7;7641168.9;1
336569.2;7641176.3;1
336555.7;7641186.1;1
336535.5;7641198.2;1
336529;7641201.2;1
336515.6;7641206.1;1
336507.6;7641210.5;1
336486.1;7641226.2;1
336479.6;7641230;1
336458.6;7641240.7;1
336444.4;7641251.7;1
336408.1;7641272.2;1
336391.5;7641283;1
336357.3;7641295.7;1
336338.9;7641308.6;1
336326.1;7641316.3;1
336313.2;7641325.1;1
336306.6;7641330.4;1
336272.5;7641351.6;1
336217;7641383.3;1
336160.4;7641418.9;1
336112;7641447.3;1
336051.3;7641484.9;1
336040.8;7641496.9;1
336009.9;7641523.7;1
335980.6;7641543.3;1
335954.3;7641558.1;1
335887.6;7641600.2;1
335867.2;7641613;1
335832.9;7641638.8;1
335777.2;7641681.9;1
335745.6;7641705.5;1
335707.8;7641737.1;1
335681.2;7641760.4;1
335650.1;7641790;1
335627.8;7641809.1;1
335592.4;7641849.2;1
335555.1;7641891;1
335529.3;7641922.6;1
335499.9;7641967.8;1
335477.4;7641997.9;1
335461.1;7642016.9;1
335415.4;7642058;1
335403.6;7642072.8;1
335353.5;7642125;1
335324.9;7642150.6;1
335280.3;7642184.7;1
335265;7642200.2;1
335248.2;7642216;1
335237.4;7642227;1
335223.4;7642262.1;1
335185.5;7642310;1
335157.9;7642357.7;1
335144.9;7642385.2;1
335143.1;7642420.1;1
335138.6;7642481.4;1
335134.7;7642524.5;1
335132.9;7642551.5;1
335124.5;7642608.9;1
335115.9;7642633.2;1
335104.6;7642654.6;1
335092.9;7642674.4;1
335056;7642732.3;1
335046;7642746;1
335013.4;7642786.9;1
334999.3;7642805.2;1
334989.8;7642818.9;1
334984.3;7642831.7;1
334976.5;7642849.3;1
334964.5;7642893.3;1
334944.2;7642945.8;1
334929.1;7642979.4;1
334926.4;7642985.4;1
334907.6;7643007;1
334888.8;7643026.3;1
334888.1;7643026.9;1
334869.5;7643044.6;1
334851.3;7643058.7;1
334847.9;7643061.4;1
334822.3;7643081.5;1
334806.8;7643092.9;1
334793;7643103;1
334766.7;7643126.3;1
334761.7;7643132.3;1
334738.1;7643160.7;1
334714.3;7643187.3;1
334691.9;7643211.1;1
334687.9;7643214.8;1
334666.4;7643235.2;1
334664;7643237.4;1
334634;7643264.8;1
334590.9;7643297.8;1
334566.1;7643318.2;1
334561.9;7643321.5;1
334541.6;7643337.3;1
334486.8;7643379.8;1
334469.3;7643393.4;1
334456.7;7643406;1
334454;7643408.7;1
334447.7;7643414.9;1
334437.8;7643424.8;1
334437.4;7643425.2;1
334413.1;7643441.8;1
334399.7;7643452.9;1
334382.5;7643467.1;1
334340.9;7643500.9;1
334317.9;7643524.3;1
334308.6;7643550.1;1
334316.1;7643568.4;1
334340.4;7643575.4;1
334337.2;7643584.2;1
334318.9;7643585.7;1
334298;7643587.7;1
334293.5;7643589.9;1
334278.2;7643594.5;1
334274.7;7643597;1
334267;7643603.2;1
334250.4;7643620.3;1
334226.1;7643643.4;1
334200;7643666.2;1
334167.4;7643694.2;1
334149.2;7643712.7;1
334127.8;7643729.9;1
334100.5;7643768;1
334086.7;7643797.3;1
334075.6;7643815.4;1
334063.9;7643832.9;1
334052.3;7643843.9;1
334034.8;7643858.7;1
334026.4;7643868.6;1
334025;7643870.3;1
334014;7643885.3;1
334001.4;7643897.3;1
333983.4;7643911.9;1
333966.3;7643927.9;1
333950;7643942;1
333947.2;7643944.1;1
333931.2;7643956;1
333928;7643960.8;1
333922.9;7643968.5;1
333920.4;7643983.6;1
333912.9;7643997.1;1
333907.7;7644013.8;1
333905.3;7644017.9;1
333896.9;7644032.4;1
333885.6;7644049.9;1
333875.8;7644068.5;1
333874.6;7644070.9;1
333865;7644084.9;1
333856.3;7644101.2;1
333837.9;7644137.3;1
333829.2;7644158.4;1
333818.9;7644181.4;1
333796.8;7644206.7;1
333749.9;7644248.6;1
333706.8;7644282.7;1
333654.4;7644314.6;1
333616.6;7644333.6;1
333580.2;7644353.6;1
333564.8;7644360.5;1
333548.1;7644372.5;1
333516.8;7644384;1
333483.9;7644402.7;1
333472.2;7644410.4;1
333442;7644434.9;1
333408.9;7644454.5;1
333389.4;7644467.9;1
333324.6;7644504.3;1
333308.6;7644517.4;1
333285.7;7644527.9;1
333261.1;7644540.8;1
333240;7644550;1
333219.5;7644559.1;1
333197.8;7644566.7;1
333184.8;7644573.2;1
333157.5;7644586.2;1
333140.7;7644594.8;1
333123.6;7644605.8;1
333109.2;7644615.1;1
333105.3;7644617.6;1
333097.3;7644626.3;1
333066.9;7644645.4;1
333050.9;7644655.4;1
333014.3;7644676.7;1
333003.5;7644686.2;1
332921;7644738.7;1
332888.2;7644760.5;1
332797.9;7644810.9;1
332705.6;7644848.7;1
332650.7;7644868.8;1
332612.6;7644885.6;1
332574.8;7644895.1;1
332538.2;7644907.4;1
332500.8;7644918.7;1
332481;7644928;1
332441.6;7644939.8;1
332412;7644951.3;1
332393;7644956.1;1
332374.9;7644961.1;1
332348.6;7644970.1;1
332316.3;7644979.6;1
332274.9;7644988.5;1
332235.3;7644997.6;1
332226.2;7644999.8;1
332218.7;7645002.6;1
332210.7;7645005.8;1
332171.8;7645018.9;1
332138;7645034.9;1
332118.9;7645052.5;1
332090.6;7645074;1
332041.2;7645096.6;1
331987.8;7645118.9;1
331960;7645128.7;1
331929.1;7645135.2;1
331884;7645165.5;1
331865.9;7645162.3;1
331837.4;7645175.3;1
331810;7645179.6;1
331768.4;7645193.1;1
331714.8;7645207.4;1
331624.4;7645224.8;1
331597.8;7645227.1;1
331571;7645238.5;1
331511.2;7645256.1;1
331445.7;7645262;1
331382.3;7645270.7;1
331355.1;7645277.8;1
331320.5;7645279.3;1
331292.3;7645287.8;1
331257.4;7645291.5;1
331201.1;7645297.2;1
331166.9;7645304.4;1
331130.1;7645311.7;1
331083.3;7645320.4;1
331024.9;7645333.5;1
331021.4;7645334.1;1
330975.3;7645341.9;1
330933.1;7645349.2;1
330911.4;7645356.5;1
330852.7;7645372.1;1
330808.7;7645387.4;1
330797.8;7645392.7;1
330775.4;7645400.2;1
330752.7;7645408.1;1
330737.5;7645416.3;1
330726.2;7645421.2;1
330706.7;7645422.3;1
330699.9;7645428.1;1
330692.4;7645438.1;1
330656.8;7645442.5;1
330605.5;7645461.2;1
330586.8;7645467;1
330572.8;7645474.7;1
330547.9;7645483.7;1
330527.9;7645487.9;1
330499.6;7645497.9;1
330487;7645499.8;1
330466.5;7645502.4;1
330445.2;7645502.9;1
330432;7645504.8;1
330418.2;7645510.9;1
330394.7;7645516.2;1
330382.1;7645526;1
330365.9;7645525.3;1
330352.4;7645517.9;1
330342.6;7645515.2;1
330337.3;7645521;1
330307.3;7645527.1;1
330293.7;7645530.5;1
330277.9;7645531.9;1
